class,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12
1,0.17054986,0.164026095,1,-5,-5,0.690032154,0.006980342,0.012514687,1073,157,78,236
0,12.60589172,16.11305732,-4,-49,-28,0.685215494,0.2389885,0.300776864,1256,157,156,354
0,0,1.321428571,1,0,0,0.424242424,0,0.545358203,28,22,20,42
0,0.112903226,0.620967742,1,0,-1,0.118887824,0.088891243,0.527253256,124,22,20,43
0,2.9,3.633333333,1,0,-1,0.526315789,0.745360825,0.714794816,30,22,20,42
0,1.925,2.475,1,0,-1,0.187793427,0.286340206,0.200674946,40,22,20,42
0,0,1.689655172,0,0,0,0.517857143,0,0.176936122,29,22,20,43
0,0,0.76,-1,0,-1,0.649350649,0,0.090469799,50,22,20,43
0,0.147540984,0.323770492,-6,0,-1,0.337950139,0.142792538,0.174155154,244,22,20,42
0,1.330097087,0.427184466,-2,0,0,0.565934066,0.382710815,0.13924374,103,22,20,43
0,0,2.790322581,1,0,-1,0.188449848,0,0.105510753,62,22,20,65
0,0.41025641,1.111111111,1,-1,-2,0.134020619,0.180396784,0.664859982,117,22,20,63
0,0,1.307692308,-4,0,-1,0.614173228,0,0.31842576,156,22,20,63
0,0.225,0.641666667,-2,-5,-1,0.349344978,0.164004149,0.352308153,240,22,20,65
0,1.145833333,2.0625,1,-3,-3,0.484848485,0.167239011,0.329769737,48,22,20,43
0,0,0.387234043,0,0,-1,0.208333333,0,0.386005314,235,43,42,98
0,0.394160584,0.98540146,-8,-1,-5,0.295896328,0.166208402,0.694453227,274,43,42,99
0,2.0625,6.416666667,1,-3,-9,0.484848485,0.329769737,0.114294331,48,43,21,65
0,0,6.806451613,1,0,-1,0.534482759,0,0.59895997,31,43,42,99
0,0,2.723076923,1,0,-1,0.192878338,0,0.111317027,65,43,42,99
0,0,7.642857143,1,0,-1,0.538461538,0,0.60192332,28,43,42,99
0,0.137651822,0.319838057,-1,0,0,0.223125565,0.116472134,0.294119335,247,43,42,98
0,0.3,0.272222222,-5,-4,6,0.418604651,0.13733469,0.217031269,360,43,42,98
0,1.680272109,1.421768707,-2,-1,-6,0.644736842,0.26726374,0.333940573,147,43,42,65
0,3.581395349,3.139534884,0,-3,-8,0.601398601,0.214460989,0.285942716,86,43,42,65
0,1.074380165,1.165289256,0,-4,-10,0.214348981,0.510951746,0.914339523,242,66,64,152
0,0.286516854,0.331460674,-8,9,9,0.429433052,0.186343128,0.226423221,356,66,32,102
0,0.003067485,0.607361963,-1,0,-9,0.288751107,0.003067485,0.421074124,326,66,64,152
0,0.375545852,0.034934498,1,0,0,0.50945495,0.139737991,0.033784571,458,66,64,102
0,1.098360656,23.54644809,-2,-2,-98,0.277272727,0.573770492,0.920988408,366,83,82,188
1,0.144480519,0.099025974,1,0,0,0.59344894,0.052232754,0.018561572,616,83,82,188
0,2.873873874,2.828828829,-2,3,2,0.6,0.197461739,0.198717949,111,83,41,125
0,0.43255814,0.574418605,1,0,0,0.481522956,0.232441636,0.255317691,430,83,82,188
0,14.68047337,15.65798817,-5,-50,-69,0.360956856,0.807830001,0.937321789,845,102,100,236
0,2.224489796,3.605442177,-2,3,3,0.644736842,0.183129252,0.062463557,147,102,50,156
0,4.511627907,6.872093023,0,1,1,0.601398601,0.124263566,0.005097591,86,102,50,156
0,13.54310345,6.476600985,-1,-96,-55,0.622222222,0.125200095,0.016137513,812,126,124,287
0,0.592941176,0.663529412,0,1,1,0.480769231,0.257285714,0.284331878,425,126,62,191
0,0.877782725,0.96571683,-100,57,65,0.532637695,0.313451158,0.374274466,8984,126,124,285
1,0.199409158,0.044313146,1,-2,0,0.604464286,0.029377975,0.021511549,677,126,124,191
0,0.093287976,0.348946749,-69,28,-155,0.639688651,0.082058046,0.336363812,15286,139,138,314
0,4.155339806,5.572815534,-2,3,3,0.565934066,0.035691835,0.068082524,103,139,69,210
0,17.59152216,18.86512524,-18,-230,-206,0.58086178,0.390318467,0.471704275,1038,139,138,314
0,0.304418869,0.526996306,-74,9,42,0.699289582,0.088313331,0.274597082,14076,157,156,354
0,17.69693654,22.51641138,-3,-50,-29,0.654259127,0.297611424,0.362323313,914,157,156,354
0,0.130434783,0.31884058,0,0,-1,0.147962831,0.109809306,0.258566147,207,22,20,43
0,0,0.38,0,0,0,0.320512821,0,0.216271186,50,22,20,43
0,0.071428571,3.821428571,1,0,-1,0.528301887,0.177018634,0.757556248,28,22,20,42
0,0,6.928571429,0,0,-3,0.518518519,0,0.29115421,28,22,20,43
0,0,1.094339623,-1,0,-2,0.462882096,0,0.205954017,106,22,20,43
0,0,0.813953488,0,0,-8,0.443298969,0,0.079469254,43,22,20,43
0,1.309392265,1.640883978,-5,-5,-10,0.413242009,0.043873903,0.04679383,181,22,20,42
0,1.564417178,1.932515337,-6,-4,-9,0.423376623,0.018886082,0.021736113,163,22,20,42
0,1.158940397,0.894039735,-1,-5,-6,0.311340206,0.1751808,0.074396809,151,22,20,43
0,0,3.629032258,1,0,-2,0.118095238,0,0.652101928,62,22,20,65
0,0,1.090909091,1,0,-1,0.227586207,0,0.712891628,33,22,20,65
0,0,1.989583333,1,0,-2,0.15,0,0.30070247,96,22,20,65
0,5.9,11.2,1,-1,-3,0.434782609,0.65968549,0.425784447,30,22,20,63
0,3.813953488,7.511627907,1,-1,-3,0.237569061,0.377179713,0.050889939,43,22,20,63
0,0.851851852,2.666666667,1,-1,-1,0.257142857,0.246438746,0.887254902,27,22,20,63
0,2,4.304347826,0,0,-2,0.210365854,0.296640457,0.186784507,69,22,20,63
0,0,17.46428571,0,0,-19,0.518518519,0,0.264696587,28,22,20,65
0,0,18.14814815,0,0,-19,0.551020408,0,0.308068393,27,22,20,65
0,0.151260504,1.491596639,-8,-1,-1,0.375987362,0.026405492,0.408197029,238,22,20,63
0,0,20.17857143,0,0,-9,0.608695652,0,0.130165816,28,22,20,63
0,0.285276074,0.696319018,-6,-1,-4,0.365881033,0.25293324,0.364097694,326,22,20,65
0,4.807692308,10,1,-2,-8,0.684210526,0.544964314,0.511111111,26,22,20,43
0,0,0.972125436,-1,0,-7,0.19510537,0,0.946977527,287,43,42,98
0,0,7.202898551,0,0,-8,0.389830508,0,0.025561716,69,43,42,98
0,0.29787234,0.798839458,-19,0,-5,0.381268437,0.200487649,0.69038552,517,43,42,99
0,0.2079566,0.278481013,-10,8,10,0.499097473,0.191821828,0.243684778,553,43,42,98
0,10,17.61538462,1,-8,-11,0.684210526,0.511111111,0.340741272,26,43,21,65
0,0,5.413043478,1,0,-2,0.172284644,0,0.149182959,46,43,42,99
0,0,9.172413793,1,0,-2,0.213235294,0,0.071511224,29,43,42,99
0,0,6.763157895,1,0,-2,0.188118812,0,0.052454963,38,43,42,99
0,0.038251366,0.546448087,-2,0,-6,0.249658936,0.0347223,0.521538856,366,43,42,98
0,0,4.717171717,0,0,-8,0.485294118,0,0.217246288,99,43,42,98
0,0.365935919,0.192242833,-9,-13,9,0.529464286,0.128206659,0.172354673,593,43,42,98
0,0.933566434,0.692307692,-7,-3,-3,0.334502924,0.492057131,0.348483762,286,43,42,65
0,0.633898305,1.674576271,-1,-3,-19,0.197986577,0.3238219,1.475228971,295,66,64,152
0,0,10.7761194,0,0,-20,0.413580247,0,0.1849263,67,66,64,152
1,0.074193548,0.153763441,-24,0,23,0.644490644,0.040309591,0.118871401,930,66,64,153
0,0.460743802,0.52892562,-10,10,10,0.451071761,0.376100175,0.409396211,484,66,32,102
0,0,0.393992933,-8,0,-12,0.379865772,0,0.290092838,566,66,64,152
0,0.427157001,0.046676096,0,-1,0,0.62071993,0.126494681,0.024195939,707,66,64,102
0,1.412195122,20.91219512,-3,-9,-97,0.251379522,0.466924028,1.118858733,410,83,82,188
1,0.111680328,0.094262295,-1,0,1,0.700143472,0.040055287,0.03768819,976,83,82,188
0,2.605555556,2.433333333,-2,0,-1,0.303030303,0.890291262,0.811190053,180,83,41,125
0,0.50385208,0.645608629,-2,1,2,0.572815534,0.222284366,0.268350052,649,83,82,188
0,0,209.0895522,0,0,-74,0.429487179,0,0.628196639,67,102,100,236
1,0.071761417,0.17334576,-1,-1,-1,0.721102151,0.009452803,0.018032345,1073,102,100,234
0,1.587412587,2.734265734,-7,7,7,0.334502924,0.900547906,1.171970886,286,102,50,156
0,0.72815534,0.763754045,-3,3,3,0.548845471,0.323743478,0.332877218,618,126,62,191
0,0.877782725,0.96571683,-100,57,65,0.532637695,0.313451158,0.374274466,8984,126,124,285
0,0.410526316,0.810526316,0,0,-3,0.484693878,0.410526316,0.756748306,95,126,124,285
1,0.088951311,0.020599251,0,-2,0,0.726530612,0.019743768,0.006899932,1068,126,124,191
0,0.093287976,0.348946749,-69,28,-155,0.639688651,0.082058046,0.336363812,15286,139,138,314
0,0.540229885,236.0114943,-1,-1,-223,0.583892617,0.540229885,0.464065032,87,139,138,314
0,4.503311258,6.072847682,-1,1,1,0.311340206,0.9933577,1.333558589,151,139,69,210
0,11.29955386,12.14212874,-45,-203,-179,0.570545455,0.415457529,0.498314914,1569,139,138,314
0,0.304418869,0.526996306,-74,9,42,0.699289582,0.088313331,0.274597082,14076,157,156,354
1,0.178838951,0.166666667,0,-2,-2,0.726530612,0.025369371,0.029977376,1068,157,78,236
0,12.57347101,16.07227959,-2,-51,-30,0.708098988,0.198948356,0.258739917,1259,157,156,354
0,0,1.136363636,1,0,0,0.171206226,0,0.170626202,44,22,20,42
0,0,8.518518519,1,0,-1,0.293478261,0,0.263495623,27,22,20,43
0,0.925925926,8.518518519,1,0,-1,0.264705882,0.23562473,0.1834408,27,22,20,43
0,0,0.204204204,-19,0,0,0.432467532,0,0.129399802,333,22,20,42
0,12.17857143,11.39285714,1,-13,-17,0.549019608,0.175328659,0.247576531,28,22,20,43
0,2.208695652,2.017391304,-6,-6,-10,0.440613027,0.027570019,0.062453416,115,22,20,43
0,10.18181818,9.515151515,-1,-11,-15,0.559322034,0.190518684,0.261435786,33,22,20,43
0,0,4.423076923,1,0,-1,0.20233463,0,0.133114447,52,22,20,65
0,0,9.962962963,1,0,-2,0.293478261,0,0.151730368,27,22,20,63
0,0,6.098360656,-2,0,-16,0.412162162,0,0.27649742,61,22,20,63
0,0,7.66,-1,0,-17,0.458715596,0,0.146950182,50,22,20,63
0,0,12.53125,0,0,-18,0.438356164,0,0.200220231,32,22,20,63
0,0.100271003,0.319783198,-12,-2,7,0.452760736,0.092230045,0.222299212,369,22,20,65
0,0,0.75,0,0,0,0.553846154,0,0.09375,36,43,42,98
0,0.505084746,1.454237288,-8,0,-25,0.283109405,0.319006144,1.239330345,295,43,42,99
0,0,10.51851852,1,0,-1,0.296703297,0,0.183020121,27,43,42,99
0,0,2.308510638,1,0,-1,0.141993958,0,0.707119285,94,43,42,99
0,0.415704388,0.31408776,-18,-13,18,0.526123937,0.118161911,0.145650663,433,43,42,98
0,0.403458213,0.296829971,-16,11,2,0.413095238,0.339664658,0.236478066,347,43,42,65
0,1.109324759,0.938906752,0,-6,-9,0.242400624,0.18591747,0.864780632,311,66,64,152
0,0,14.86842105,0,0,-9,0.584615385,0,0.226801073,38,66,64,152
0,0.264444444,0.355555556,-14,14,14,0.510783201,0.180058851,0.227383807,450,66,32,102
0,0.085798817,0.784023669,-1,0,-8,0.273462783,0.046022866,0.652963459,338,66,64,152
0,0,8.571428571,0,0,-9,0.605769231,0,0.253801671,63,66,64,152
0,0.432337434,0.072056239,0,0,0,0.602754237,0.18399872,0.040103895,569,66,64,102
0,7.741545894,20.70048309,-5,-37,-95,0.305535055,0.851906611,0.743294871,414,83,82,188
1,0.136132316,0.106870229,0,0,0,0.707470747,0.016298714,0.017148738,786,83,82,188
0,13.32432432,13.10810811,-2,2,1,0.578125,0.006319162,0.008870561,37,83,41,125
0,3.380165289,3.314049587,-5,5,4,0.444852941,0.307799076,0.288058713,121,83,41,125
0,14.58823529,14.35294118,-1,1,0,0.576271186,0.009556402,0.005682185,34,83,41,125
0,0.483018868,0.641509434,0,0,0,0.581778266,0.216048775,0.236902477,530,83,82,188
0,2.565662002,2.787944026,-44,-11,-30,0.578455791,0.128087304,0.208890279,3716,102,100,236
0,0,0.911764706,0,0,0,0.586206897,0,0.087081892,34,102,100,236
0,0.757925072,1.507204611,-16,16,16,0.413095238,0.517633156,0.74197839,347,102,50,156
0,11.02545825,4.692464358,-3,-94,-40,0.724723247,0.033942258,0.145594713,982,126,124,287
0,0.666666667,0.716475096,-1,1,1,0.572996707,0.255858837,0.25096705,522,126,62,191
0,0.877782725,0.96571683,-100,57,65,0.532637695,0.313451158,0.374274466,8984,126,124,285
1,0.129885057,0.029885057,0,-2,0,0.719602978,0.008140985,0.003895172,870,126,124,191
0,0.093287976,0.348946749,-69,28,-155,0.639688651,0.082058046,0.336363812,15286,139,138,314
0,0,735.4285714,0,0,-224,0.56,0,0.526529935,28,139,138,314
0,23.46428571,30.07142857,1,-1,-1,0.549019608,0.210163503,0.310705424,28,139,69,210
0,4.905172414,6.5,-5,5,5,0.444444444,0.494907856,0.6191067,116,139,69,210
0,19.75757576,25.36363636,-1,1,1,0.559322034,0.18787291,0.286562899,33,139,69,210
0,3.561096667,3.873552352,-73,-175,-151,0.653133683,0.236474063,0.308854199,4231,139,138,314
0,0.304418869,0.526996306,-74,9,42,0.699289582,0.088313331,0.274597082,14076,157,156,354
0,0,329.6769231,0,0,-32,0.637254902,0,0.398674939,65,157,156,354
0,13.8084922,17.62564991,-2,-51,-30,0.58877551,0.441931776,0.513840922,1154,157,156,354
0,2.829268293,3.512195122,1,0,-1,0.231638418,0.343235961,0.24009654,41,22,20,42
0,4.064516129,4.967741935,1,0,-1,0.364705882,0.582864466,0.517356742,31,22,20,42
0,0.173553719,0.47107438,-3,0,0,0.711764706,0.292538538,0.228139986,121,22,20,43
0,0.65,0.705,0,-3,-5,0.689655172,0.43639576,0.427056779,200,22,20,42
0,3.583333333,3.736111111,1,-4,-6,0.642857143,0.395367099,0.385348268,72,22,20,42
0,0.4,0.321428571,0,-1,-1,0.660377358,0.079272727,0.081632653,140,22,20,43
0,0.8,0.771428571,1,0,0,0.564516129,0.1,0.204140787,35,22,20,43
0,0,5.048780488,1,0,-1,0.436170213,0,0.5177393,41,22,20,65
0,0,1.049586777,1,0,-1,0.146311971,0,0.437666043,121,22,20,65
0,1.739726027,2.97260274,1,-1,-1,0.11908646,0.506235027,1.115730217,73,22,20,63
0,3.651162791,5.744186047,1,-1,-1,0.172690763,0.038690166,0.458994201,43,22,20,63
0,0,2.694117647,0,0,-5,0.304659498,0,0.019354117,85,22,20,65
0,0.173076923,1.58974359,-1,-1,-3,0.393939394,0.127520538,0.14585303,156,22,20,63
0,0.12755102,0.928571429,-1,2,-1,0.712727273,0.069229416,0.400048481,196,22,20,65
0,0.349206349,5,1,0,-3,0.508064516,0.349206349,0.158371041,63,22,20,65
0,0,0.528225806,0,0,-2,0.210347752,0,0.505244967,248,43,42,98
0,0.334394904,0.98089172,-5,0,-6,0.298763083,0.218461377,0.867190312,314,43,42,99
0,0.166666667,0.261904762,-2,3,3,0.42760181,0.14338507,0.185466323,378,43,42,98
0,0.194029851,1.164179104,1,0,-1,0.118689105,0.194029851,0.928459518,134,43,42,99
0,0.106896552,0.306896552,0,0,-2,0.251954822,0.080608932,0.256673292,290,43,42,98
0,0.336633663,0.180693069,-4,-6,5,0.451396648,0.13823704,0.122975874,404,43,42,98
0,1.043243243,0.827027027,-1,-1,1,0.714285714,0.401357466,0.421515892,185,43,42,65
0,5.096774194,4.451612903,1,-3,-1,0.449275362,0.048241133,0.080290244,62,43,42,65
0,2.810344828,0.996551724,0,-7,-5,0.228887135,0.949800847,0.767736572,290,66,64,152
1,0.090032154,0.151125402,-11,0,12,0.557847534,0.015359943,0.086794939,622,66,64,153
0,0.411242604,0.50887574,0,1,1,0.413202934,0.226776248,0.28568787,338,66,32,102
0,0.110817942,0.527704485,-2,0,-3,0.316624896,0.049446785,0.277891173,379,66,64,152
0,0.402515723,0.06918239,1,0,0,0.506907545,0.183647799,0.048021488,477,66,64,102
0,7.39675174,19.84454756,-3,-39,-97,0.29023569,0.949527257,0.835190202,431,83,82,188
1,0.132716049,0.097222222,1,0,0,0.592321755,0.01907184,0.03658127,648,83,82,188
0,1.931972789,1.884353741,0,1,1,0.644736842,0.273380657,0.270917236,147,83,41,125
0,10.05128205,9.871794872,1,0,0,0.541666667,0.135117057,0.132184888,39,83,41,125
0,0.503480278,0.649651972,1,0,0,0.468478261,0.264352702,0.31060433,431,83,82,188
0,2.565662002,2.787944026,-44,-11,-30,0.578455791,0.128087304,0.208890279,3716,102,100,236
0,1.756756757,2.843243243,-1,2,2,0.714285714,0.25625,0.140414508,185,102,50,156
0,7.225806452,10.46774194,1,0,0,0.449275362,0.182459677,0.366622096,62,102,50,156
0,12.82786885,5.545667447,0,-97,-43,0.58815427,0.190375619,0.411600941,854,126,124,287
0,0.676886792,0.740566038,1,0,0,0.470066519,0.306176068,0.290049767,424,126,62,191
0,0.877782725,0.96571683,-100,57,65,0.532637695,0.313451158,0.374274466,8984,126,124,285
0,0.093287976,0.348946749,-69,28,-155,0.639688651,0.082058046,0.336363812,15286,139,138,314
0,2.871428571,4.078571429,0,1,1,0.660377358,0.181712007,0.070244264,140,139,69,210
0,14.05555556,18.75,1,0,0,0.529411765,0.020715631,0.159758204,36,139,69,210
0,3.561096667,3.873552352,-73,-175,-151,0.653133683,0.236474063,0.308854199,4231,139,138,314
0,0.304418869,0.526996306,-74,9,42,0.699289582,0.088313331,0.274597082,14076,157,156,354
0,15.2752381,19.47047619,-2,-51,-30,0.577875619,0.469129496,0.542394992,1050,157,156,354
0,2.5,0.90625,0,0,-1,0.421052632,0.163522013,0.33847032,32,22,20,43
0,0.544117647,0.382352941,0,1,-1,0.647619048,0.185264558,0.412360086,68,22,20,43
0,3.160714286,3.785714286,0,1,1,0.352201258,0.080969888,0.171560541,112,22,20,65
0,3.438095238,4.104761905,1,0,0,0.527638191,0.278446934,0.217977199,105,22,20,65
0,10.65,12.4,1,0,0,0.353982301,0.075531046,0.165665897,40,22,20,65
0,0,32.70588235,1,0,-5,0.68,0,0.578254725,34,43,42,99
0,0,38.51724138,1,0,-5,0.276190476,0,0.038365952,29,43,42,99
0,0.324786325,3.897435897,0,-2,-4,0.28501827,0.321566917,0.006204923,234,43,42,99
0,7.786885246,9.868852459,-1,2,2,0.278538813,0.481391739,0.711199632,61,43,42,99
0,4.70212766,6.053191489,-1,2,2,0.380566802,0.084238285,0.252435872,94,43,42,99
0,0,9.058823529,1,0,-2,0.68,0,0.662681974,34,43,42,98
0,1.38034188,8.341880342,-1,-1,-6,0.138134593,0.986354259,0.685678025,234,43,42,98
1,0,0.042232278,1,0,0,0.476635514,0,0.017364981,663,66,32,101
0,0.363001745,2.633507853,-4,-4,-18,0.286786787,0.363001745,0.527885655,1146,66,64,152
0,1.330409357,3.473684211,-1,2,0,0.229376258,1.330409357,1.42202729,342,66,64,153
0,0.522872827,0.904849039,-7,-7,-15,0.232850447,0.522872827,0.88179762,2186,66,64,152
1,0,0,1,0,0,0.531271478,0,0,773,83,41,125
0,0.46720517,0.630694669,-12,-10,-10,0.32442348,0.46720517,0.54563608,3095,83,82,188
0,0.530475553,0.693235097,-8,7,7,0.373530148,0.530475553,0.620268299,1493,83,82,189
0,0.51399776,0.639977604,-10,-14,-29,0.354928458,0.51399776,0.505631692,3572,102,100,234
0,0.361431316,0.548751201,-22,19,11,0.438177418,0.361431316,0.472956631,4164,102,100,236
0,0.364176739,0.522488607,-22,15,-2,0.501440636,0.364176739,0.42746603,5047,126,124,287
0,0.423781075,0.635575255,-30,12,0,0.509124804,0.423781075,0.51626187,5189,139,138,315
0,0.437179925,0.70126323,-39,11,5,0.534391534,0.437179925,0.585550716,5858,157,156,356
0,0,0.322580645,1,0,0,0.347338936,0,0.032456372,124,22,10,42
0,0.391304348,1.608695652,1,-2,-1,0.621621622,0.009377664,0.645791783,46,22,20,43
0,0.842105263,1.131578947,1,-1,0,0.62295082,0.063596491,0.42466232,38,22,20,42
0,0,0.863636364,0,0,-1,0.586666667,0,0.39229249,44,22,20,42
0,0.887096774,1.016129032,0,0,0,0.462686567,0.359820335,0.362827145,62,22,20,43
0,1.92,3.4,-1,2,2,0.561797753,0.46194617,0.360130719,50,22,20,65
0,0.946666667,1.933333333,-1,2,2,0.416666667,0.274534161,0.137254902,75,22,20,65
0,0.4375,6.5,1,0,-1,0.711111111,0.125844595,0.552387268,32,22,20,63
0,0,7.888888889,0,0,0,0.692307692,0,0.540229885,27,22,20,63
0,0.114583333,1.208333333,0,0,-1,0.251308901,0.114583333,0.246061054,96,22,20,65
0,0.377777778,3.955555556,1,-1,-2,0.381355932,0.213266998,0.183302297,45,22,20,63
0,0.363207547,0.981132075,-1,0,-1,0.313146233,0.181679269,0.414795797,212,43,42,98
0,0.324786325,3.897435897,0,-2,-4,0.28501827,0.321566917,0.006204923,234,43,42,99
0,0.416666667,0.691666667,0,1,0,0.318302387,0.301055623,0.483158915,240,43,42,99
0,0.390134529,0.883408072,-1,-1,-1,0.311452514,0.318326255,0.422489641,223,43,42,98
0,1.38034188,8.341880342,-1,-1,-6,0.138134593,0.986354259,0.685678025,234,43,42,98
0,4.863157895,0.357894737,1,-3,-1,0.219399538,0.250614467,0.339335811,95,43,42,98
1,0,0.051724138,0,0,0,0.472093023,0,0.027821317,406,66,32,101
0,0.363001745,2.633507853,-4,-4,-18,0.286786787,0.363001745,0.527885655,1146,66,64,152
0,0.522872827,0.904849039,-7,-7,-15,0.232850447,0.522872827,0.88179762,2186,66,64,152
0,24.80620155,31.27906977,0,-14,-22,0.293849658,0.206745045,0.49116191,129,66,64,152
1,0,0,0,0,0,0.562835661,0,0,524,83,41,125
0,0.46720517,0.630694669,-12,-10,-10,0.32442348,0.46720517,0.54563608,3095,83,82,188
0,0.530475553,0.693235097,-8,7,7,0.373530148,0.530475553,0.620268299,1493,83,82,189
0,0.51399776,0.639977604,-10,-14,-29,0.354928458,0.51399776,0.505631692,3572,102,100,234
0,23.92165899,25.99539171,0,-24,-39,0.496567506,0.082150733,0.07617097,217,102,100,234
0,0.361431316,0.548751201,-22,19,11,0.438177418,0.361431316,0.472956631,4164,102,100,236
0,0.364176739,0.522488607,-22,15,-2,0.501440636,0.364176739,0.42746603,5047,126,124,287
0,0.423781075,0.635575255,-30,12,0,0.509124804,0.423781075,0.51626187,5189,139,138,315
0,0.437179925,0.70126323,-39,11,5,0.534391534,0.437179925,0.585550716,5858,157,156,356
0,0,1.489361702,-1,0,2,0.47,0,0.150388498,47,22,10,42
0,0,3.034482759,1,0,0,0.725,0,0.449217371,29,22,10,42
0,0.343434343,1.050505051,0,-1,-1,0.538043478,0.244061409,0.297406091,99,22,20,43
0,0,4.205128205,1,0,-2,0.423913043,0,0.108246192,39,22,20,43
0,0.765625,0.828125,0,1,1,0.587155963,0.356344064,0.51160386,64,22,20,42
0,0,1.582524272,-1,0,2,0.367857143,0,0.071269328,103,22,20,65
0,4.533333333,7.4,1,-1,-2,0.476190476,0.287116564,0.069947276,30,22,20,63
0,0.765957447,1.680851064,1,-1,-2,0.329824561,0.029239003,0.342781289,94,22,20,63
0,0.454545455,1.659090909,0,0,1,0.511627907,0.147623019,0.439505348,44,22,20,65
0,1.153846154,2.658119658,1,-2,-3,0.286764706,0.544409896,0.835809127,117,43,42,98
0,7.129032258,12.80645161,0,-1,-2,0.738095238,0.399965984,0.286751577,31,43,42,98
0,0,31.74285714,1,0,-5,0.315315315,0,0.09047619,35,43,42,99
0,0,9.232142857,1,0,-5,0.259259259,0,0.106177606,112,43,42,99
0,0,17.19047619,1,0,-5,0.375,0,0.235235235,63,43,42,99
0,0.25,0.531746032,-1,2,2,0.44288225,0.013176638,0.173032964,252,43,42,99
0,7.289473684,9.157894737,1,0,0,0.644067797,0.303306343,0.193383863,38,43,42,99
0,6.571428571,11.22857143,1,-2,-3,0.315315315,0.368776175,0.669583553,35,43,42,98
0,2.231707317,4.219512195,1,-2,-3,0.202469136,1.131663621,1.600126001,82,43,42,98
0,0,9.43902439,1,0,-3,0.254658385,0,1.067260673,41,43,42,98
0,5.188888889,23.28888889,1,-3,-8,0.209302326,0.310946907,0.112507693,90,43,42,98
0,0.344827586,36.68965517,1,0,-8,0.360248447,0.216388997,0.353639275,58,43,42,98
1,0,0.025906736,1,0,0,0.519515478,0,0.024527829,386,66,32,101
0,0.363001745,2.633507853,-4,-4,-18,0.286786787,0.363001745,0.527885655,1146,66,64,152
0,0.522872827,0.904849039,-7,-7,-15,0.232850447,0.522872827,0.88179762,2186,66,64,152
1,0,0,1,0,0,0.609725686,0,0,489,83,41,125
0,0.46720517,0.630694669,-12,-10,-10,0.32442348,0.46720517,0.54563608,3095,83,82,188
0,0.530475553,0.693235097,-8,7,7,0.373530148,0.530475553,0.620268299,1493,83,82,189
1,0,0.04222973,1,0,0,0.681242808,0,0.030372736,592,102,50,156
0,0.51399776,0.639977604,-10,-14,-29,0.354928458,0.51399776,0.505631692,3572,102,100,234
0,0.361431316,0.548751201,-22,19,11,0.438177418,0.361431316,0.472956631,4164,102,100,236
0,0.364176739,0.522488607,-22,15,-2,0.501440636,0.364176739,0.42746603,5047,126,124,287
0,0.423781075,0.635575255,-30,12,0,0.509124804,0.423781075,0.51626187,5189,139,138,315
0,0.437179925,0.70126323,-39,11,5,0.534391534,0.437179925,0.585550716,5858,157,156,356
0,0,0.47008547,1,0,0,0.393939394,0,0.054626533,117,22,10,42
0,0.24691358,0.481481481,-1,1,-2,0.310344828,0.24691358,0.319681456,162,22,20,43
0,0,7,1,0,-4,0.789473684,0,0.481228669,30,22,20,43
0,0.527027027,1.243243243,0,0,0,0.294820717,0.110967489,0.091190027,74,22,20,42
0,0.005847953,0.643274854,0,1,0,0.413043478,0.005847953,0.160948446,171,22,20,65
0,0.955752212,1.761061947,0,-2,-3,0.327536232,0.211372555,0.543867701,113,22,20,63
0,0.772486772,0.984126984,0,-4,-3,0.298578199,0.761356557,0.713441175,189,43,42,98
0,0.477011494,0.864942529,0,-2,-2,0.190998902,0.439868883,0.749704061,348,43,42,99
0,0,0.703703704,0,0,0,0.369863014,0,0.454624215,54,43,42,99
0,0.131410256,0.266025641,-3,3,3,0.505672609,0.131410256,0.194400337,312,43,42,99
0,1.91,2.75,1,-2,-4,0.142247511,1.91,2.596521146,100,43,42,98
0,6.461538462,8.615384615,1,-2,-4,0.267123288,0.549622497,0.915206213,39,43,42,98
0,0.396226415,0.679245283,0,0,0,0.424,0.195399328,0.578238048,53,43,42,98
1,0,0.015189873,0,0,0,0.603975535,0,0.015189873,395,66,32,101
0,0.539291217,5.416024653,-2,-3,-20,0.334191555,0.539291217,0.311156464,649,66,64,152
0,9.858695652,44.26086957,0,-5,-22,0.538011696,0.043853266,0.185561539,92,66,64,152
0,0.522872827,0.904849039,-7,-7,-15,0.232850447,0.522872827,0.88179762,2186,66,64,152
0,0.348314607,45.78651685,0,0,-22,0.669172932,0.048689139,0.345195544,89,66,64,152
1,0,0,0,0,0,0.67617689,0,0,474,83,41,125
0,0.46720517,0.630694669,-12,-10,-10,0.32442348,0.46720517,0.54563608,3095,83,82,188
0,39.18584071,43.66371681,0,-22,-22,0.773972603,0.384996568,0.352120948,113,83,82,188
0,0.231431647,0.388589882,-3,3,3,0.477880658,0.231431647,0.341659408,929,83,82,189
0,0.51399776,0.639977604,-10,-14,-29,0.354928458,0.51399776,0.505631692,3572,102,100,234
0,44.06666667,0.225,0,-24,1,0.916030534,0.413381028,0.055756579,120,102,100,234
0,0.361431316,0.548751201,-22,19,11,0.438177418,0.361431316,0.472956631,4164,102,100,236
0,0.364176739,0.522488607,-22,15,-2,0.501440636,0.364176739,0.42746603,5047,126,124,287
